,CustomerID,AgeCategory,Gender,Office_U,Office_W,SessionID,IPID,TIMESTAMP,VHOST,URL_FILE,PAGE_NAME,REF_URL_category,page_load_error,page_action_detail,tip,service_detail,xps_info,page_action_detail_EN,service_detail_EN,tip_EN
507,1373430,40-49,M,280,283,38339303,678847,2015-12-10 13:47:08.050000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
508,2100692,50-65,V,296,301,48762211,561822,2016-02-11 16:55:19.287000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
509,2110819,50-65,V,327,327,34117647,357037,2015-11-18 09:36:30.773000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
510,2093895,50-65,M,230,237,42613239,450601,2015-12-30 22:39:14.347000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
511,2093895,50-65,M,230,237,42613239,450601,2015-12-30 22:15:11.420000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
512,2110819,50-65,V,327,327,54560231,357037,2016-02-28 10:50:36.883000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
513,2195289,40-49,V,230,230,53383423,575604,2016-02-22 11:22:41.317000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
514,2110819,50-65,V,327,327,34046348,357037,2015-11-18 16:51:53.813000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
515,2192716,50-65,V,327,327,40376095,358152,2015-12-15 12:41:05.793000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
516,1467739,40-49,M,271,278,6314032,465265,2015-07-27 13:48:16.907000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
517,2038309,40-49,V,327,327,19061545,472435,2015-11-02 13:38:02.333000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
518,1626445,50-65,M,330,330,50426256,1268058,2016-01-31 17:25:08.227000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
519,1626445,50-65,M,330,330,54520768,1268058,2016-02-28 11:51:53.027000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
520,1626445,50-65,M,330,330,48580619,1268058,2016-02-08 20:35:10.830000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
521,1626445,50-65,M,330,330,49241617,1268058,2016-02-12 19:36:26.650000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
522,1705009,40-49,V,230,237,12647152,1589768,2015-10-01 22:43:24.957000000,digid.werk.nl,/werk_nl/werknemer/eintake/inschrijven,inschrijven,,0,,,,,,,
523,1705009,40-49,V,230,237,12647152,1589768,2015-10-01 22:25:46.880000000,digid.werk.nl,/werk_nl/werknemer/eintake/inschrijven,inschrijven,,0,,,,,,,
524,2043511,18-29,V,305,307,3674405,1767670,2015-08-31 22:17:03.197000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
525,2079481,50-65,M,327,321,43554770,1344158,2015-12-17 12:43:59.723000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
526,2079481,50-65,M,327,321,36227459,1344158,2015-12-01 12:24:59.113000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
527,2079481,50-65,M,327,321,30409659,1344158,2015-08-31 10:49:24.097000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
528,1521112,30-39,V,305,305,38841622,1954090,2015-12-15 14:53:09.757000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
529,928016,40-49,V,296,301,10682385,573744,2015-07-23 05:14:51.570000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
530,1170417,40-49,V,257,261,22357113,696259,2015-10-15 18:26:38.047000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
531,2011961,50-65,M,327,327,18009617,531055,2015-09-17 07:51:07.490000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
532,1373430,40-49,M,280,283,46322603,678847,2016-01-22 11:55:23.727000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
533,2041375,30-39,V,313,313,21019583,671652,2015-07-13 14:01:25.910000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
534,1991350,50-65,V,238,239,32804338,573076,2015-11-09 09:38:47.967000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
535,429921,50-65,M,238,238,21633582,666329,2015-09-28 14:53:14.167000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
536,1373430,40-49,M,280,283,35918610,678847,2015-11-30 14:13:22.507000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
537,1716766,30-39,M,230,230,25732075,563507,2015-09-12 17:39:18.347000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
538,2128325,50-65,M,327,327,35224743,127436,2015-11-25 11:26:57.910000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
539,2195289,40-49,V,230,230,48409620,575604,2016-02-10 14:52:08.310000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
540,2110819,50-65,V,327,327,5525108,357037,2015-11-07 15:31:07.120000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
541,2110819,50-65,V,327,327,52657049,357037,2016-02-22 15:35:22.807000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
542,2038309,40-49,V,327,327,19061545,472435,2015-11-02 13:38:14.123000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,1,,,,,,,
543,1190815,40-49,M,330,330,45968863,444951,2016-01-19 14:59:07.100000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
544,996023,40-49,M,257,261,53785298,459775,2016-02-25 07:57:25.067000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
545,2093895,50-65,M,230,237,42613239,450601,2015-12-30 22:39:16.753000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
546,996023,40-49,M,257,261,53785298,459775,2016-02-25 07:58:10.460000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
547,1626445,50-65,M,330,330,52110302,1268058,2016-02-16 18:07:19.577000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
548,2033724,50-65,M,230,230,17681818,1587169,2015-08-01 10:04:45.640000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
549,2210022,30-39,V,230,232,41648276,1867721,2016-01-04 14:00:00.877000000,www.werk.nl,//werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
550,2210022,30-39,V,230,232,38480306,1867721,2015-12-08 14:39:24.213000000,www.werk.nl,//werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
551,2174050,30-39,V,269,269,38220016,1870802,2015-12-10 12:44:36.313000000,www.werk.nl,/portal/page/portal/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
552,811319,18-29,V,313,316,45986753,1807957,2016-01-20 14:16:51.260000000,digid.werk.nl,/werk_nl/werknemer/eintake/inschrijven,inschrijven,,0,,,,,,,
553,41975,50-65,M,305,307,32362733,1847247,2015-11-09 15:57:54.617000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
554,811319,18-29,V,313,316,3646022,1807957,2015-11-05 22:16:53.500000000,digid.werk.nl,/werk_nl/werknemer/eintake/inschrijven,inschrijven,,0,,,,,,,
555,2043511,18-29,V,305,307,3674405,1767670,2015-08-31 22:05:11.957000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
556,2079481,50-65,M,327,321,37481869,1344158,2015-12-09 08:50:30.470000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
557,2043511,18-29,V,305,307,3674405,1767670,2015-08-31 22:24:58.763000000,www.werk.nl,/werk_nl/werknemer/uitkering-aanvragen/inschrijven,inschrijven,,0,,,,,,,
558,697798,50-65,M,318,316,51053645,578973,2016-02-19 12:04:15.587000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
559,2110819,50-65,V,327,327,5525108,357037,2015-11-07 15:30:48.750000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
560,2195289,40-49,V,230,230,48293337,575604,2016-02-05 07:41:19.030000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
561,996023,40-49,M,257,261,53785298,459775,2016-02-25 07:58:22.273000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
562,2195289,40-49,V,230,230,45597038,575604,2016-01-19 15:11:49.637000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
563,2110819,50-65,V,327,327,52261113,357037,2016-02-14 19:59:40.857000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
564,2110819,50-65,V,327,327,50157221,357037,2016-02-03 20:42:04.987000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
565,2076979,40-49,V,238,239,34670469,471381,2015-11-22 16:55:21.037000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
566,2110819,50-65,V,327,327,5525108,357037,2015-11-07 15:28:44.990000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
567,255248,40-49,V,296,269,29625686,678009,2015-09-21 22:03:35.997000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
568,1991350,50-65,V,238,239,32446225,573076,2015-11-09 09:26:56.360000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
569,1679978,50-65,M,330,330,42568730,567192,2015-12-21 09:41:51.700000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
570,1373430,40-49,M,280,283,11326668,678847,2015-10-28 09:21:07.797000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
571,1373430,40-49,M,280,283,38511896,678847,2015-12-09 13:18:57.557000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
572,429921,50-65,M,238,238,41586597,666329,2015-12-25 15:04:53.917000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
573,2075737,50-65,V,330,330,21309530,549619,2015-09-21 16:45:54.913000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
574,2188347,50-65,M,330,330,39098259,685197,2015-12-23 15:51:24.227000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
575,1373430,40-49,M,280,283,21142346,678847,2015-07-11 14:06:16.953000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
576,429921,50-65,M,238,238,39252245,666329,2015-12-17 10:07:21.033000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
577,2110886,50-65,V,330,330,32844394,716199,2015-11-09 19:06:41.987000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
578,2033576,50-65,V,280,287,25666757,415558,2015-08-20 16:05:46.620000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
579,1763822,30-39,M,247,247,9051233,637267,2015-11-02 11:41:34.160000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
580,1373430,40-49,M,280,283,52780986,678847,2016-02-23 11:15:20.350000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
581,2033576,50-65,V,280,287,25666757,415558,2015-08-20 16:00:23.190000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
582,1373430,40-49,M,280,283,44267270,678847,2016-01-13 10:11:49.023000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
583,1882053,18-29,V,296,301,48865672,562341,2016-02-09 10:34:55.067000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
584,1373430,40-49,M,280,283,21142346,678847,2015-07-11 13:43:59.277000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
585,2015516,40-49,M,230,237,19390991,764156,2015-08-27 12:30:56.827000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
586,2015516,40-49,M,230,237,40602002,764156,2015-12-21 12:07:58.723000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
587,2015516,40-49,M,230,237,9467763,764156,2015-08-04 22:14:25.037000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
588,2015516,40-49,M,230,237,52836706,764156,2016-02-26 19:54:39.693000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
589,522563,40-49,M,305,308,49791296,462611,2016-02-02 12:03:22.657000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
590,2015516,40-49,M,230,237,6434540,764156,2015-08-02 21:05:56.407000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
591,2015516,40-49,M,230,237,41778358,764156,2015-12-15 16:07:40.900000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
592,646027,30-39,V,247,238,49776399,465519,2016-01-30 11:30:08.520000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
593,2015516,40-49,M,230,237,3393944,764156,2015-09-07 22:21:50.543000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
594,160516,50-65,M,238,239,49004990,684979,2016-02-10 19:05:23.253000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
595,2057122,30-39,V,305,307,47606513,552328,2016-01-24 16:33:14.867000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
596,2057122,30-39,V,305,307,47606513,552328,2016-01-24 16:32:42.797000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
597,2057122,30-39,V,305,307,47606513,552328,2016-01-24 16:32:52.450000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
598,160516,50-65,M,238,239,42315311,684979,2016-01-07 12:59:24.337000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
599,2057122,30-39,V,305,307,47606513,552328,2016-01-24 16:35:46.857000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
600,2057122,30-39,V,305,307,47606513,552328,2016-01-24 16:34:55.947000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
601,2016068,50-65,M,247,247,22342174,657864,2015-08-12 12:43:36.747000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
602,2016068,50-65,M,247,247,22342174,657864,2015-08-12 12:37:29.053000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
603,2057122,30-39,V,305,307,47606513,552328,2016-01-24 16:25:54.107000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
604,2057122,30-39,V,305,307,47606513,552328,2016-01-24 16:30:44.110000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
605,2016068,50-65,M,247,247,22342174,657864,2015-08-12 12:36:13.577000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
606,160516,50-65,M,238,239,41701039,684979,2016-01-07 13:01:47.247000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
607,2016068,50-65,M,247,247,14190895,657864,2015-08-11 12:57:32.617000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
608,2129954,50-65,M,296,291,32784913,136510,2015-11-09 08:35:12.063000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
609,476439,40-49,V,280,284,14958469,661965,2015-07-14 13:24:07.103000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
610,2016068,50-65,M,247,247,29061484,657864,2015-09-09 11:28:04.633000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
611,160516,50-65,M,238,239,44981462,684979,2016-01-11 12:10:22.913000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
612,2093895,50-65,M,230,237,42613239,450601,2015-12-30 22:23:20.757000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
613,2110819,50-65,V,327,327,52657049,357037,2016-02-22 15:37:32.067000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
614,697798,50-65,M,318,316,52897742,578973,2016-02-22 19:18:46.513000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
615,2128325,50-65,M,327,327,35224743,127436,2015-11-25 11:28:08.937000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
616,834848,40-49,V,247,247,22002150,585541,2015-09-15 15:09:47.320000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
617,2110819,50-65,V,327,327,50157221,357037,2016-02-03 20:42:16.230000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
618,697798,50-65,M,318,316,52897742,578973,2016-02-22 19:19:46.053000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
619,2128325,50-65,M,327,327,35224743,127436,2015-11-25 11:24:40.537000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
620,834848,40-49,V,247,247,22002150,585541,2015-09-15 15:12:14.943000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
621,2110819,50-65,V,327,327,44440010,357037,2016-01-15 10:18:21.920000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
622,697798,50-65,M,318,316,51053645,578973,2016-02-19 12:02:19.950000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
623,2058096,40-49,V,257,247,45685653,445234,2016-01-18 11:37:08.917000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
624,834848,40-49,V,247,247,22002150,585541,2015-09-15 15:18:39.913000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
625,2110819,50-65,V,327,327,50157221,357037,2016-02-03 20:43:10.307000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
626,2038309,40-49,V,327,327,28175308,472435,2015-11-02 13:02:35.557000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
627,2093895,50-65,M,230,237,42613239,450601,2015-12-30 22:39:08.473000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
628,2058312,50-65,M,271,274,16448327,359195,2015-08-18 09:12:41.657000000,digid.werk.nl,/werk_nl/werknemer/mijn_werkmap/werk-zoeken/vacatures_bij_mijn_cv,vacatures_bij_mijn_cv,,0,,,,,,,
